0	Napping ahead of epic #roubaix tonight on SBS !!!
0	bastard http://t.co/54IsoKmpk1 #roubaix
0	rip in mate! Wanna see ya mug on the telly! #roubaix
0	I've got my eye on  But just the left one. Right eye reserved for  #roubaix
0	Good man. Took a coupe if alleys on the way home... Counting down!.#Paris #roubaix #hellofthenorth http://t.co/2NTJquAly9
0	Hard to pick against Cancellara, but look for Phinney, Stannard, and Vansummeren all in top 10. #roubaix
0	Awake at 5am, thinking about #roubaix Hope is getting a better sleep!!
0	I'm already craving that 5am cup with joe. #roubaix (can't wait until there's also a women's version...hint 2014)
0	I'm already craving that 5am cup with joe. #roubaix (can't wait until there's also a women's version...hint 2014)
0	Please, let the streaming be seamless. #roubaix #cycling
0	bastard http://t.co/54IsoKmpk1 #roubaix
0	Pas moyen de rouler sur l'herbe pr éviter les pavés d'Arenberg :  bas-côtés labourés.via  #roubaix ht ...
0	#stayhard #roubaix
0	By far, #roubaix is my favorite one day race. So excited for tomorrow. #christmasinapril
0	Vandaag extreme hoeveelheden Hellestof inhaleren op Carrefour de l'Arbre #roubaix
0	#weather #instaweather #parisroubaix #paris #roubaix #instaweatherpro  #sky #outdoors #nature… http://t.co/My1rFr1EMR
0	Zullen we vandaag weer het nieuws halen met onze aanwezigheid op een klassieker? Spannend :-) #parijs #roubaix #vlaamsevlag
0	Buenos días! Ya desayunando para afrontar 5h de bici y luego ver #roubaix Domingo de #ciclismo
0	I'm with . G in the break, Stan when it comes back. If. Dream #roubaix
0	7am up again but only a small ride culcheth way to look for a quieter tune to work. then feet up for #roubaix
0	bastard http://t.co/54IsoKmpk1 #roubaix
0	Tenemos nueva apuesta!! https://t.co/yB7CHyYgoU #makeAbet #ganApostando #ciclismo #parisroubaix #paris #roubaix #cycling #monumento #clasica
0	Straks helle-koers kijken samen met  we hebben reserve-materiaal mee. #hoogdag2 #roubaix http://t.co/RqkimR6fo6
0	de-ice the car....maybe Hell has frozen over #roubaix #hellofthenorth
0	Matin #roubaix http://t.co/ysubbWv7ez
0	Look at the temperature here in Compiegne.. Hopefully it will raise during the day, in the end it's sunny! #roubaix http://t.co/rDC8TroWsA
0	And it will be a long and cold day for journalists too.. Here they are with Michael Rich. #roubaix http://t.co/tB0UwOY7Zj
0	Look at the temperature here in Compiegne.. Hopefully it will raise during the day, in the end it's sunny! #roubaix  ...
0	There is a rider today in #roubaix that deserves his ride big time, he has never given in when there was times he could of, go
0	Luca Paolini, going from the hotel to the bus.. Not a long walk, surely a long one.. #roubaix http://t.co/Na6so7K4fA
0	Better get a quick nap in before the #roubaix party tonight. #champagneandcobbles
0	bastard http://t.co/54IsoKmpk1 #roubaix
0	Look at the temperature here in Compiegne.. Hopefully it will raise during the day, in the end it's sunny! #roubaix  ...
0	Again Luca.. With his experience he will guide the team, and also the team's bus! #roubaix http://t.co/NeDYUou8qG
0	“ Matin #roubaix http://t.co/Maid0FMSet”
0	Again Luca.. With his experience he will guide the team, and also the team's bus! #roubaix http://t.co/NeDYUou8qG
0	Hoera, #roubaix vandaag!
0	VIDEO: mooie beelden van Tom Veelers op de kasseien van Noord-Frankrijk: http://t.co/l6bvZ2vzoS #roubaix
0	1er secteur pavé, la place du château de Compiègne et ensuite la grande aventure #roubaix
0	Cold but sunny day in Compiegne #roubaix http://t.co/BS7COf5kA7
0	lets goo yeke yeke #roubaix #vrnnvrnn
0	And tear yourself inside out like u know u can #boyhooddream #roubaix
0	Good luck to all the hard men on the cobbles today! especially #roubaix
0	benieuwd hoe het verhaal #roubaix zal geschreven worden. Het mag een outsider zijn vndg...
0	There is a rider today in #roubaix that deserves his ride big time, he has never given in when there was times he could  ...
0	Allez! #roubaix @ Vélodrome Couvert De Roubaix http://t.co/of9z6KBedg
0	Klaar voor een ochtendrit! Straks het goeie werk #roubaix
0	#roubaix here we go !
0	Feyenoord heeft vrijdag al gespeeld, dus ik kan vanmiddag live naar Parijs-Roubaix kijken. Op Sporza natuurlijk. #roubaix
0	West-Vlaming Leon Vandaele won 55 jaar geleden #roubaix http://t.co/HLVPyKDBiQ
0	Voor de habitués in de koers. Parcours aangepast dit jaar. Pavé 22 is niet pavé 22 van vorig jaar. #roubaix
0	Tonight Game of Stones! #roubaix
0	Zwakste deelnemersveld in jaren in #ParisRoubaix Allen tegen Cancellara. Anticiperen. Wachten is 'zelfmoord'. #wielrennen #roubaix
0	We're off to the start! #roubaix with #RSLT - go Cancellara go!
0	Go do you today,  #roubaix
0	There is a rider today in #roubaix that deserves his ride big time, he has never given in when there was times he could  ...
0	Lots of people are giving French riders quite a good chance for the victory today. I think we will have a Frenchman on the podium. #roubaix
0	Matin #roubaix http://t.co/ysubbWv7ez
1	Boonen ligt langs de grond #gw
1	Ohow #Boonen #gw
1	Damn Tombo #gw
1	Tommeke Tommeke toch! #gw
1	#gw boonen gevallen?
1	#gw - val Tom Boonen - blijft liggen
1	Boonen gevallen, en lijkt zichzelf pijn gedaan te hebben. :-/ #gw
1	daar ligt hem #Boonen #gw
1	Boonen crashed and looks to be in pain, still on the floor , cradling his knee #gw
1	Val Tom Boonen #gw en blijft zitten
1	#gw #GentWevelgem Crash Boonen.
1	valpartij Boonen #gw
1	Tom Boonen grijpt na een valpartij naar zijn knie. Dat ziet er niet goed uit... #gw #wielrennen
1	shit tom boonen ligt op het beton #gw ai ai jammer...
1	Tommeke Crashes #gw
1	Aie tom à terre :( #gw
1	Boonen down! Someone must've told him he's leading out Cavendish. The shock... #gw
1	Aaiiiiii Tommeke, dat word noodzakelijk stoppen! #gw
1	Over de stoeprand gevallen Tom? #gw
1	#gw - val Tom Boonen - blijft liggen
1	onderuit in gent wevelgem...oelala...#gw
1	Pinta mal Boonen #gw
1	#gw: Boonen has crashed. #OPQS
1	Boonen gevallen! Over en uit. #gw
1	Neeeeee please neeeeeee. #tom #gw
1	Oh NO, Boonen. #gw
1	#gw Tom Boonen chute!!!
1	Boonen crashed and looks to be in pain, still on the floor , cradling his knee #gw
1	#gw: Boonen has crashed. #OPQS
1	Boonen is holding his bike but he is not on it yet #gw
1	TOMEKEDOWN! #gw
1	#gw #GentWevelgem Crash Boonen.
1	#gw: Boonen has crashed. #OPQS
1	Boonen tegen de grond, miljaar! #gw #OPQS
1	Boonen op de grond, in België worden al kaarsjes opgestoken en gebeden. #gw
1	Tommeke toch #gw
1	Atención!! Caída de Tom Boonen, parece que puede seguir aunque dolorido #gw
1	Shit shit Tommeke nee toch:-( #gw #fb
1	Tom Boonen grijpt na een valpartij naar zijn knie. Dat ziet er niet goed uit... #gw #wielrennen
1	Bugger. Doesn't look too brilliant. #gw: Boonen has crashed. #OPQS
1	NO! GET BACK ON THE BIKE TOM!  DON'T DO THIS TO ME! #gw
1	#gw: Boonen has crashed. #OPQS
1	DAMN!!!! #gw: Boonen has crashed. #OPQS
1	Ai ai ai, Tom Boonen is gevallen. #gw
1	Boonen op de grond en de groetjes aan kelsey #gw
1	Kom op Boonen, niet piepen , in het zadel en doortrappen #gw
1	Grimas en gevloek. #gw
1	Allez Tommeke #gw
1	AUW! Wat een giga crash van Offredo! Hij vliegt wel 5 m. door de lucht voordat ie op het asfalt klapt. #rillingen #roubaix
1	Godmiljaaar heeft #offredo daar chance dat'em "goed" valt #saltometschroef #roubaix
1	That's a VERY interesting werkgroep. #roubaix
1	Offredo crashes into a sign in the middle of a traffic island. #roubaix
1	#roubaix ouch!! that looked painful #offredo
1	vaya leñazo se ha dado Offredo, se ha comido literalmente una señal en una mediana... #roubaix #offtopic
1	doh ! Offredo crashes into a sign in the middle of a traffic island. #roubaix
1	SKY have put someone in the break, oh my goodness me #roubaix
1	Menudo castañazo se ha metido Offredo!!!! #roubaix
1	Offredo, salto met halve schroef. 9.125 ptn. #roubaix #pr
1	Offredo. Dat zag er pijnlijk uit #roubaix
1	Verwacht een sterke vandaag! GO Stybi #roubaix
1	Offredo, salto met halve schroef. 9.125 ptn. #roubaix #pr
1	fucking hell Offredo's crash was horrific to watch! Hope he's not too badly hurt! #roubaix
1	Ouch #roubaix #sporthurts #lookwhereyourgoing
1	Ouch, that's gonna sting. "@opqscyclingteam: Offredo crashes into a sign in the middle of a traffic island. #roubaix"
1	Ils ont de la chance d'avoir le vent de face, ils pourront profiter du magnifique paysage et du ciel bleu. #velortbf #roubaix
1	Offredo is erg te spreken over de gele vlaggen in Roubaix! Waar zat Peeters? #roubaix
1	Offredo's crash was mad! Poor bastard. Humans aren't made to fly. #roubaix
